"submit_team";"image_url"
"2012_SDU-Denmark";"static/image/image/2012/SDU-Denmark_03.png"
"2012_SDU-Denmark";"static/image/image/2012/SDU-Denmark_04.png"
"2012_SDU-Denmark";"static/image/image/2012/SDU-Denmark_05.png"
"2012_SEU_A";"static/image/image/2012/SEU_A_01.png"
"2012_SEU_A";"static/image/image/2012/SEU_A_02.png"
"2012_SEU_A";"static/image/image/2012/SEU_A_03.png"
"2012_SEU_A";"static/image/image/2012/SEU_A_04.png"
"2012_Shenzhen";"static/image/image/2012/Shenzhen_01.png"
"2012_Shenzhen";"static/image/image/2012/Shenzhen_02.png"
"2012_Shenzhen";"static/image/image/2012/Shenzhen_03.png"
"2012_Shenzhen";"static/image/image/2012/Shenzhen_04.png"
"2012_Shenzhen";"static/image/image/2012/Shenzhen_05.png"
"2012_SJTU-BioX-Shanghai";"static/image/image/2012/SJTU-BioX-Shanghai_01.png"
"2012_SJTU-BioX-Shanghai";"static/image/image/2012/SJTU-BioX-Shanghai_02.png"
"2012_SJTU-BioX-Shanghai";"static/image/image/2012/SJTU-BioX-Shanghai_03.png"
"2012_SJTU-BioX-Shanghai";"static/image/image/2012/SJTU-BioX-Shanghai_04.png"
"2012_SJTU-BioX-Shanghai";"static/image/image/2012/SJTU-BioX-Shanghai_05.png"
"2012_Slovenia";"static/image/image/2012/Slovenia_01.png"
"2012_Slovenia";"static/image/image/2012/Slovenia_02.png"
"2012_Slovenia";"static/image/image/2012/Slovenia_03.png"
"2012_Slovenia";"static/image/image/2012/Slovenia_04.png"
"2012_Slovenia";"static/image/image/2012/Slovenia_05.png"
"2012_Stanford-Brown";"static/image/image/2012/Stanford-Brown_01.png"
"2012_Stanford-Brown";"static/image/image/2012/Stanford-Brown_02.png"
"2012_Stanford-Brown";"static/image/image/2012/Stanford-Brown_03.png"
"2012_Stanford-Brown";"static/image/image/2012/Stanford-Brown_04.png"
"2012_Stanford-Brown";"static/image/image/2012/Stanford-Brown_05.png"
"2012_SYSU-China";"static/image/image/2012/SYSU-China_01.png"
"2012_SYSU-China";"static/image/image/2012/SYSU-China_02.png"
"2012_SYSU-China";"static/image/image/2012/SYSU-China_03.png"
"2012_SYSU-China";"static/image/image/2012/SYSU-China_04.png"
"2012_SYSU-China";"static/image/image/2012/SYSU-China_05.png"
"2012_Tec-Monterrey";"static/image/image/2012/Tec-Monterrey_01.png"
"2012_Tec-Monterrey";"static/image/image/2012/Tec-Monterrey_02.png"
"2012_Tec-Monterrey";"static/image/image/2012/Tec-Monterrey_03.png"
"2012_Tec-Monterrey";"static/image/image/2012/Tec-Monterrey_04.png"
"2012_Tec-Monterrey";"static/image/image/2012/Tec-Monterrey_05.png"
"2012_Tec-Monterrey_EKAM";"static/image/image/2012/Tec-Monterrey_EKAM_01.png"
"2012_Technion";"static/image/image/2012/Technion_01.png"
"2012_Technion";"static/image/image/2012/Technion_02.png"
"2012_Technion";"static/image/image/2012/Technion_03.png"
"2012_Technion";"static/image/image/2012/Technion_04.png"
"2012_Technion";"static/image/image/2012/Technion_05.png"
"2012_Tianjin";"static/image/image/2012/Tianjin_01.png"
"2012_Tianjin";"static/image/image/2012/Tianjin_02.png"
"2012_Tianjin";"static/image/image/2012/Tianjin_03.png"
"2012_Tianjin";"static/image/image/2012/Tianjin_04.png"
"2012_Tianjin";"static/image/image/2012/Tianjin_05.png"
"2012_TMU-Tokyo";"static/image/image/2012/TMU-Tokyo_01.png"
"2012_TMU-Tokyo";"static/image/image/2012/TMU-Tokyo_02.png"
"2012_TMU-Tokyo";"static/image/image/2012/TMU-Tokyo_03.png"
"2012_Tokyo-NoKoGen";"static/image/image/2012/Tokyo-NoKoGen_01.png"
"2012_Tokyo-NoKoGen";"static/image/image/2012/Tokyo-NoKoGen_02.png"
"2012_Tokyo-NoKoGen";"static/image/image/2012/Tokyo-NoKoGen_03.png"
"2012_Tokyo-NoKoGen";"static/image/image/2012/Tokyo-NoKoGen_04.png"
"2012_Tokyo-NoKoGen";"static/image/image/2012/Tokyo-NoKoGen_05.png"
"2012_Tokyo_Tech";"static/image/image/2012/Tokyo_Tech_01.png"
"2012_Tokyo_Tech";"static/image/image/2012/Tokyo_Tech_02.png"
"2012_Tokyo_Tech";"static/image/image/2012/Tokyo_Tech_03.png"
"2012_Tokyo_Tech";"static/image/image/2012/Tokyo_Tech_04.png"
"2012_Tokyo_Tech";"static/image/image/2012/Tokyo_Tech_05.png"
"2012_Trieste";"static/image/image/2012/Trieste_01.png"
"2012_Trieste";"static/image/image/2012/Trieste_02.png"
"2012_Trieste";"static/image/image/2012/Trieste_03.png"
"2012_Trieste";"static/image/image/2012/Trieste_04.png"
"2012_Trieste";"static/image/image/2012/Trieste_05.png"
"2012_Tsinghua-A";"static/image/image/2012/Tsinghua-A_01.png"
"2012_Tsinghua-A";"static/image/image/2012/Tsinghua-A_02.png"
"2012_Tsinghua-A";"static/image/image/2012/Tsinghua-A_03.png"
"2012_Tsinghua-A";"static/image/image/2012/Tsinghua-A_04.png"
"2012_Tsinghua-A";"static/image/image/2012/Tsinghua-A_05.png"
"2012_Tsinghua-D";"static/image/image/2012/Tsinghua-D_01.png"
"2012_Tsinghua-D";"static/image/image/2012/Tsinghua-D_02.png"
"2012_Tsinghua-D";"static/image/image/2012/Tsinghua-D_03.png"
"2012_Tsinghua-D";"static/image/image/2012/Tsinghua-D_04.png"
"2012_Tsinghua-D";"static/image/image/2012/Tsinghua-D_05.png"
"2012_TU-Delft";"static/image/image/2012/TU-Delft_01.png"
"2012_TU-Delft";"static/image/image/2012/TU-Delft_02.png"
"2012_TU-Delft";"static/image/image/2012/TU-Delft_03.png"
"2012_TU-Delft";"static/image/image/2012/TU-Delft_04.png"
"2012_TU-Delft";"static/image/image/2012/TU-Delft_05.png"
"2012_TU-Eindhoven";"static/image/image/2012/TU-Eindhoven_01.png"
"2012_TU-Eindhoven";"static/image/image/2012/TU-Eindhoven_02.png"
"2012_TU-Eindhoven";"static/image/image/2012/TU-Eindhoven_03.png"
"2012_TU-Eindhoven";"static/image/image/2012/TU-Eindhoven_04.png"
"2012_TU-Eindhoven";"static/image/image/2012/TU-Eindhoven_05.png"
"2012_Tuebingen";"static/image/image/2012/Tuebingen_01.png"
"2012_Tuebingen";"static/image/image/2012/Tuebingen_02.png"
"2012_Tuebingen";"static/image/image/2012/Tuebingen_03.png"
"2012_Tuebingen";"static/image/image/2012/Tuebingen_04.png"
"2012_Tuebingen";"static/image/image/2012/Tuebingen_05.png"
"2012_TU_Darmstadt";"static/image/image/2012/TU_Darmstadt_01.png"
"2012_TU_Darmstadt";"static/image/image/2012/TU_Darmstadt_02.png"
"2012_TU_Darmstadt";"static/image/image/2012/TU_Darmstadt_03.png"
"2012_TU_Darmstadt";"static/image/image/2012/TU_Darmstadt_04.png"
"2012_TU_Darmstadt";"static/image/image/2012/TU_Darmstadt_05.png"
"2012_TU_Munich";"static/image/image/2012/TU_Munich_01.png"
"2012_TU_Munich";"static/image/image/2012/TU_Munich_02.png"
"2012_TU_Munich";"static/image/image/2012/TU_Munich_03.png"
"2012_TU_Munich";"static/image/image/2012/TU_Munich_04.png"
"2012_TU_Munich";"static/image/image/2012/TU_Munich_05.png"
"2012_UANL_Mty-Mexico";"static/image/image/2012/UANL_Mty-Mexico_01.png"
"2012_UANL_Mty-Mexico";"static/image/image/2012/UANL_Mty-Mexico_02.png"
"2012_UANL_Mty-Mexico";"static/image/image/2012/UANL_Mty-Mexico_03.png"
"2012_UANL_Mty-Mexico";"static/image/image/2012/UANL_Mty-Mexico_04.png"
"2012_UANL_Mty-Mexico";"static/image/image/2012/UANL_Mty-Mexico_05.png"
"2012_UCL_London";"static/image/image/2012/UCL_London_01.png"
"2012_UCL_London";"static/image/image/2012/UCL_London_02.png"
"2012_UCL_London";"static/image/image/2012/UCL_London_03.png"
"2012_UCL_London";"static/image/image/2012/UCL_London_04.png"
"2012_UCL_London";"static/image/image/2012/UCL_London_05.png"
"2012_UC_Chile";"static/image/image/2012/UC_Chile_01.png"
"2012_UC_Chile";"static/image/image/2012/UC_Chile_02.png"
"2012_UC_Chile";"static/image/image/2012/UC_Chile_03.png"
"2012_UC_Chile";"static/image/image/2012/UC_Chile_04.png"
"2012_UC_Chile";"static/image/image/2012/UC_Chile_05.png"
"2012_UC_Davis";"static/image/image/2012/UC_Davis_01.png"
"2012_UC_Davis";"static/image/image/2012/UC_Davis_02.png"
"2012_UC_Davis";"static/image/image/2012/UC_Davis_03.png"
"2012_UC_Davis";"static/image/image/2012/UC_Davis_04.png"
"2012_UC_Davis";"static/image/image/2012/UC_Davis_05.png"
"2012_UIUC-Illinois";"static/image/image/2012/UIUC-Illinois_01.png"
"2012_UIUC-Illinois";"static/image/image/2012/UIUC-Illinois_02.png"
"2012_UIUC-Illinois";"static/image/image/2012/UIUC-Illinois_03.png"
"2012_UIUC-Illinois";"static/image/image/2012/UIUC-Illinois_04.png"
"2012_UIUC-Illinois";"static/image/image/2012/UIUC-Illinois_05.png"
"2012_ULB-Brussels";"static/image/image/2012/ULB-Brussels_01.png"
"2012_ULB-Brussels";"static/image/image/2012/ULB-Brussels_02.png"
"2012_ULB-Brussels";"static/image/image/2012/ULB-Brussels_03.png"
"2012_ULB-Brussels";"static/image/image/2012/ULB-Brussels_04.png"
"2012_ULB-Brussels";"static/image/image/2012/ULB-Brussels_05.png"
"2012_UNAM_Genomics_Mexico";"static/image/image/2012/UNAM_Genomics_Mexico_01.png"
"2012_UNAM_Genomics_Mexico";"static/image/image/2012/UNAM_Genomics_Mexico_02.png"
"2012_UNAM_Genomics_Mexico";"static/image/image/2012/UNAM_Genomics_Mexico_03.png"
"2012_UNAM_Genomics_Mexico";"static/image/image/2012/UNAM_Genomics_Mexico_04.png"
"2012_UNAM_Genomics_Mexico";"static/image/image/2012/UNAM_Genomics_Mexico_05.png"
"2012_uOttawa_CA";"static/image/image/2012/uOttawa_CA_01.png"
"2012_uOttawa_CA";"static/image/image/2012/uOttawa_CA_02.png"
"2012_uOttawa_CA";"static/image/image/2012/uOttawa_CA_03.png"
"2012_uOttawa_CA";"static/image/image/2012/uOttawa_CA_04.png"
"2012_uOttawa_CA";"static/image/image/2012/uOttawa_CA_05.png"
"2012_USTC-China";"static/image/image/2012/USTC-China_01.png"
"2012_USTC-China";"static/image/image/2012/USTC-China_02.png"
"2012_USTC-China";"static/image/image/2012/USTC-China_03.png"
"2012_USTC-China";"static/image/image/2012/USTC-China_04.png"
"2012_USTC-China";"static/image/image/2012/USTC-China_05.png"
"2012_UT-Tokyo";"static/image/image/2012/UT-Tokyo_01.png"
"2012_UT-Tokyo";"static/image/image/2012/UT-Tokyo_02.png"
"2012_UT-Tokyo";"static/image/image/2012/UT-Tokyo_03.png"
"2012_UT-Tokyo";"static/image/image/2012/UT-Tokyo_04.png"
"2012_UT-Tokyo";"static/image/image/2012/UT-Tokyo_05.png"
"2012_Utah_State";"static/image/image/2012/Utah_State_01.png"
"2012_Utah_State";"static/image/image/2012/Utah_State_02.png"
"2012_Utah_State";"static/image/image/2012/Utah_State_03.png"
"2012_Utah_State";"static/image/image/2012/Utah_State_04.png"
"2012_Utah_State";"static/image/image/2012/Utah_State_05.png"
"2012_UT_Dallas";"static/image/image/2012/UT_Dallas_01.png"
"2012_UT_Dallas";"static/image/image/2012/UT_Dallas_02.png"
"2012_UT_Dallas";"static/image/image/2012/UT_Dallas_03.png"
"2012_UT_Dallas";"static/image/image/2012/UT_Dallas_04.png"
"2012_UT_Dallas";"static/image/image/2012/UT_Dallas_05.png"
"2012_Valencia";"static/image/image/2012/Valencia_01.png"
"2012_Valencia";"static/image/image/2012/Valencia_02.png"
"2012_Valencia";"static/image/image/2012/Valencia_03.png"
"2012_Valencia";"static/image/image/2012/Valencia_04.png"
"2012_Valencia";"static/image/image/2012/Valencia_05.png"
"2012_Valencia_Biocampus";"static/image/image/2012/Valencia_Biocampus_01.png"
"2012_Valencia_Biocampus";"static/image/image/2012/Valencia_Biocampus_02.png"
"2012_Valencia_Biocampus";"static/image/image/2012/Valencia_Biocampus_03.png"
"2012_Valencia_Biocampus";"static/image/image/2012/Valencia_Biocampus_04.png"
"2012_Valencia_Biocampus";"static/image/image/2012/Valencia_Biocampus_05.png"
"2012_Wageningen_UR";"static/image/image/2012/Wageningen_UR_01.png"
"2012_Wageningen_UR";"static/image/image/2012/Wageningen_UR_02.png"
"2012_Wageningen_UR";"static/image/image/2012/Wageningen_UR_03.png"
"2012_Wageningen_UR";"static/image/image/2012/Wageningen_UR_04.png"
"2012_Wageningen_UR";"static/image/image/2012/Wageningen_UR_05.png"
"2012_Warsaw";"static/image/image/2012/Warsaw_01.png"
"2012_Warsaw";"static/image/image/2012/Warsaw_02.png"
"2012_Warsaw";"static/image/image/2012/Warsaw_03.png"
"2012_Warsaw";"static/image/image/2012/Warsaw_04.png"
"2012_Warsaw";"static/image/image/2012/Warsaw_05.png"
"2012_Washington";"static/image/image/2012/Washington_01.png"
"2012_Washington";"static/image/image/2012/Washington_02.png"
"2012_Washington";"static/image/image/2012/Washington_03.png"
"2012_Washington";"static/image/image/2012/Washington_04.png"
"2012_Washington";"static/image/image/2012/Washington_05.png"
"2012_WashU";"static/image/image/2012/WashU_01.png"
"2012_WashU";"static/image/image/2012/WashU_02.png"
"2012_WashU";"static/image/image/2012/WashU_03.png"
"2012_WashU";"static/image/image/2012/WashU_04.png"
"2012_WashU";"static/image/image/2012/WashU_05.png"
"2012_Wisconsin-Madison";"static/image/image/2012/Wisconsin-Madison_01.png"
"2012_Wisconsin-Madison";"static/image/image/2012/Wisconsin-Madison_02.png"
"2012_Wisconsin-Madison";"static/image/image/2012/Wisconsin-Madison_03.png"
"2012_Wisconsin-Madison";"static/image/image/2012/Wisconsin-Madison_04.png"
"2012_Wisconsin-Madison";"static/image/image/2012/Wisconsin-Madison_05.png"
"2012_Yale";"static/image/image/2012/Yale_01.png"
"2012_Yale";"static/image/image/2012/Yale_02.png"
"2012_Yale";"static/image/image/2012/Yale_03.png"
"2012_Yale";"static/image/image/2012/Yale_04.png"
"2012_Yale";"static/image/image/2012/Yale_05.png"
"2012_ZJU-China";"static/image/image/2012/ZJU-China_01.png"
"2012_ZJU-China";"static/image/image/2012/ZJU-China_02.png"
"2012_ZJU-China";"static/image/image/2012/ZJU-China_03.png"
"2012_ZJU-China";"static/image/image/2012/ZJU-China_04.png"
"2012_ZJU-China";"static/image/image/2012/ZJU-China_05.png"
"2013_Alberta";"static/image/image/2013/Alberta_01.png"
"2013_Alberta";"static/image/image/2013/Alberta_02.png"
"2013_Alberta";"static/image/image/2013/Alberta_03.png"
"2013_Alberta";"static/image/image/2013/Alberta_04.png"
"2013_Alberta";"static/image/image/2013/Alberta_05.png"
"2013_Arizona_State";"static/image/image/2013/Arizona_State_01.png"
"2013_Arizona_State";"static/image/image/2013/Arizona_State_02.png"
"2013_Arizona_State";"static/image/image/2013/Arizona_State_03.png"
"2013_Arizona_State";"static/image/image/2013/Arizona_State_04.png"
"2013_Arizona_State";"static/image/image/2013/Arizona_State_05.png"
"2013_Baskent_Meds";"static/image/image/2013/Baskent_Meds_01.png"
"2013_Baskent_Meds";"static/image/image/2013/Baskent_Meds_02.png"
"2013_Berkeley";"static/image/image/2013/Berkeley_01.png"
"2013_Berkeley";"static/image/image/2013/Berkeley_02.png"
"2013_Berkeley";"static/image/image/2013/Berkeley_03.png"
"2013_Berkeley";"static/image/image/2013/Berkeley_04.png"
"2013_Berkeley";"static/image/image/2013/Berkeley_05.png"
"2013_BGU_Israel";"static/image/image/2013/BGU_Israel_01.png"
"2013_BGU_Israel";"static/image/image/2013/BGU_Israel_02.png"
"2013_BGU_Israel";"static/image/image/2013/BGU_Israel_03.png"
"2013_BGU_Israel";"static/image/image/2013/BGU_Israel_04.png"
"2013_BGU_Israel";"static/image/image/2013/BGU_Israel_05.png"
"2013_Bielefeld-Germany";"static/image/image/2013/Bielefeld-Germany_01.png"
"2013_Bielefeld-Germany";"static/image/image/2013/Bielefeld-Germany_02.png"
"2013_Bielefeld-Germany";"static/image/image/2013/Bielefeld-Germany_03.png"
"2013_Bielefeld-Germany";"static/image/image/2013/Bielefeld-Germany_04.png"
"2013_Bielefeld-Germany";"static/image/image/2013/Bielefeld-Germany_05.png"
"2013_BIOSINT_Mexico";"static/image/image/2013/BIOSINT_Mexico_01.png"
"2013_BIOSINT_Mexico";"static/image/image/2013/BIOSINT_Mexico_02.png"
"2013_BIOSINT_Mexico";"static/image/image/2013/BIOSINT_Mexico_03.png"
"2013_BIOSINT_Mexico";"static/image/image/2013/BIOSINT_Mexico_04.png"
"2013_BIOSINT_Mexico";"static/image/image/2013/BIOSINT_Mexico_05.png"
"2013_BIT";"static/image/image/2013/BIT_01.png"
"2013_BIT";"static/image/image/2013/BIT_02.png"
"2013_BIT";"static/image/image/2013/BIT_03.png"
"2013_BIT";"static/image/image/2013/BIT_04.png"
"2013_BIT";"static/image/image/2013/BIT_05.png"
"2013_BIT-China";"static/image/image/2013/BIT-China_01.png"
"2013_BIT-China";"static/image/image/2013/BIT-China_02.png"
"2013_BIT-China";"static/image/image/2013/BIT-China_03.png"
"2013_BIT-China";"static/image/image/2013/BIT-China_04.png"
"2013_BIT-China";"static/image/image/2013/BIT-China_05.png"
"2013_Biwako_Nagahama";"static/image/image/2013/Biwako_Nagahama_01.png"
"2013_Biwako_Nagahama";"static/image/image/2013/Biwako_Nagahama_02.png"
"2013_Biwako_Nagahama";"static/image/image/2013/Biwako_Nagahama_03.png"
"2013_Biwako_Nagahama";"static/image/image/2013/Biwako_Nagahama_04.png"
"2013_Biwako_Nagahama";"static/image/image/2013/Biwako_Nagahama_05.png"
"2013_Bonn";"static/image/image/2013/Bonn_01.png"
"2013_Bonn";"static/image/image/2013/Bonn_02.png"
"2013_Bonn";"static/image/image/2013/Bonn_03.png"
"2013_Bonn";"static/image/image/2013/Bonn_04.png"
"2013_Bordeaux";"static/image/image/2013/Bordeaux_01.png"
"2013_Bordeaux";"static/image/image/2013/Bordeaux_02.png"
"2013_Bordeaux";"static/image/image/2013/Bordeaux_03.png"
"2013_Bordeaux";"static/image/image/2013/Bordeaux_04.png"
"2013_BostonU";"static/image/image/2013/BostonU_01.png"
"2013_BostonU";"static/image/image/2013/BostonU_02.png"
"2013_BostonU";"static/image/image/2013/BostonU_03.png"
"2013_BostonU";"static/image/image/2013/BostonU_04.png"
"2013_BostonU";"static/image/image/2013/BostonU_05.png"
"2013_Braunschweig";"static/image/image/2013/Braunschweig_01.png"
"2013_Braunschweig";"static/image/image/2013/Braunschweig_02.png"
"2013_Braunschweig";"static/image/image/2013/Braunschweig_03.png"
"2013_Braunschweig";"static/image/image/2013/Braunschweig_04.png"
"2013_Braunschweig";"static/image/image/2013/Braunschweig_05.png"
"2013_British_Columbia";"static/image/image/2013/British_Columbia_01.png"
"2013_British_Columbia";"static/image/image/2013/British_Columbia_02.png"
"2013_British_Columbia";"static/image/image/2013/British_Columbia_03.png"
"2013_British_Columbia";"static/image/image/2013/British_Columbia_04.png"
"2013_British_Columbia";"static/image/image/2013/British_Columbia_05.png"
"2013_Calgary";"static/image/image/2013/Calgary_01.png"
"2013_Calgary";"static/image/image/2013/Calgary_02.png"
"2013_Calgary";"static/image/image/2013/Calgary_03.png"
"2013_Calgary";"static/image/image/2013/Calgary_04.png"
"2013_Calgary";"static/image/image/2013/Calgary_05.png"
"2013_Carnegie_Mellon";"static/image/image/2013/Carnegie_Mellon_01.png"
"2013_Carnegie_Mellon";"static/image/image/2013/Carnegie_Mellon_02.png"
"2013_Carnegie_Mellon";"static/image/image/2013/Carnegie_Mellon_03.png"
"2013_Carnegie_Mellon";"static/image/image/2013/Carnegie_Mellon_04.png"
"2013_Carnegie_Mellon";"static/image/image/2013/Carnegie_Mellon_05.png"
"2013_CAU_China";"static/image/image/2013/CAU_China_01.png"
"2013_CAU_China";"static/image/image/2013/CAU_China_02.png"
"2013_CAU_China";"static/image/image/2013/CAU_China_03.png"
"2013_CAU_China";"static/image/image/2013/CAU_China_04.png"
"2013_CAU_China";"static/image/image/2013/CAU_China_05.png"
"2013_Ciencias-UNAM";"static/image/image/2013/Ciencias-UNAM_01.png"
"2013_Ciencias-UNAM";"static/image/image/2013/Ciencias-UNAM_02.png"
"2013_Ciencias-UNAM";"static/image/image/2013/Ciencias-UNAM_03.png"
"2013_Ciencias-UNAM";"static/image/image/2013/Ciencias-UNAM_04.png"
"2013_Ciencias-UNAM";"static/image/image/2013/Ciencias-UNAM_05.png"
"2013_Clemson";"static/image/image/2013/Clemson_01.png"
"2013_Clemson";"static/image/image/2013/Clemson_02.png"
"2013_Clemson";"static/image/image/2013/Clemson_03.png"
"2013_Clemson";"static/image/image/2013/Clemson_04.png"
"2013_Clemson";"static/image/image/2013/Clemson_05.png"
"2013_Colombia_Uniandes";"static/image/image/2013/Colombia_Uniandes_01.png"
"2013_Cornell";"static/image/image/2013/Cornell_01.png"
"2013_Cornell";"static/image/image/2013/Cornell_02.png"
"2013_Cornell";"static/image/image/2013/Cornell_03.png"
"2013_Cornell";"static/image/image/2013/Cornell_04.png"
"2013_Cornell";"static/image/image/2013/Cornell_05.png"
"2013_CSU_Fort_Collins";"static/image/image/2013/CSU_Fort_Collins_01.png"
"2013_CU-Boulder";"static/image/image/2013/CU-Boulder_01.png"
"2013_CU-Boulder";"static/image/image/2013/CU-Boulder_02.png"
"2013_CU-Boulder";"static/image/image/2013/CU-Boulder_03.png"
"2013_DTU-Denmark";"static/image/image/2013/DTU-Denmark_01.png"
"2013_DTU-Denmark";"static/image/image/2013/DTU-Denmark_02.png"
"2013_Duke";"static/image/image/2013/Duke_01.png"
"2013_Duke";"static/image/image/2013/Duke_02.png"
"2013_Duke";"static/image/image/2013/Duke_03.png"
"2013_Duke";"static/image/image/2013/Duke_04.png"
"2013_Duke";"static/image/image/2013/Duke_05.png"
"2013_Dundee";"static/image/image/2013/Dundee_01.png"
"2013_Dundee";"static/image/image/2013/Dundee_02.png"
"2013_Dundee";"static/image/image/2013/Dundee_03.png"
"2013_Dundee";"static/image/image/2013/Dundee_04.png"
"2013_Dundee";"static/image/image/2013/Dundee_05.png"
"2013_Edinburgh";"static/image/image/2013/Edinburgh_01.png"
"2013_Edinburgh";"static/image/image/2013/Edinburgh_02.png"
"2013_Edinburgh";"static/image/image/2013/Edinburgh_03.png"
"2013_Edinburgh";"static/image/image/2013/Edinburgh_04.png"
"2013_Edinburgh";"static/image/image/2013/Edinburgh_05.png"
"2013_EPF_Lausanne";"static/image/image/2013/EPF_Lausanne_01.png"
"2013_EPF_Lausanne";"static/image/image/2013/EPF_Lausanne_02.png"
"2013_EPF_Lausanne";"static/image/image/2013/EPF_Lausanne_03.png"
"2013_EPF_Lausanne";"static/image/image/2013/EPF_Lausanne_04.png"
"2013_EPF_Lausanne";"static/image/image/2013/EPF_Lausanne_05.png"
"2013_ETH_Zurich";"static/image/image/2013/ETH_Zurich_01.png"
"2013_ETH_Zurich";"static/image/image/2013/ETH_Zurich_02.png"
"2013_ETH_Zurich";"static/image/image/2013/ETH_Zurich_03.png"
"2013_ETH_Zurich";"static/image/image/2013/ETH_Zurich_04.png"
"2013_ETH_Zurich";"static/image/image/2013/ETH_Zurich_05.png"
"2013_Evry";"static/image/image/2013/Evry_01.png"
"2013_Evry";"static/image/image/2013/Evry_02.png"
"2013_Evry";"static/image/image/2013/Evry_03.png"
"2013_Evry";"static/image/image/2013/Evry_04.png"
"2013_Evry";"static/image/image/2013/Evry_05.png"
"2013_Exeter";"static/image/image/2013/Exeter_01.png"
"2013_Exeter";"static/image/image/2013/Exeter_02.png"
"2013_Exeter";"static/image/image/2013/Exeter_03.png"
"2013_Exeter";"static/image/image/2013/Exeter_04.png"
"2013_Exeter";"static/image/image/2013/Exeter_05.png"
"2013_Frankfurt";"static/image/image/2013/Frankfurt_01.png"
"2013_Frankfurt";"static/image/image/2013/Frankfurt_02.png"
"2013_Frankfurt";"static/image/image/2013/Frankfurt_03.png"
"2013_Freiburg";"static/image/image/2013/Freiburg_01.png"
"2013_Freiburg";"static/image/image/2013/Freiburg_02.png"
"2013_Freiburg";"static/image/image/2013/Freiburg_03.png"
"2013_Freiburg";"static/image/image/2013/Freiburg_04.png"
"2013_Freiburg";"static/image/image/2013/Freiburg_05.png"
"2013_Gaston_Day_School";"static/image/image/2013/Gaston_Day_School_01.png"
"2013_Gaston_Day_School";"static/image/image/2013/Gaston_Day_School_02.png"
"2013_Gdansk-UG";"static/image/image/2013/Gdansk-UG_01.png"
"2013_Gdansk-UG";"static/image/image/2013/Gdansk-UG_02.png"
"2013_Goettingen";"static/image/image/2013/Goettingen_01.png"
"2013_Goettingen";"static/image/image/2013/Goettingen_02.png"
"2013_Goettingen";"static/image/image/2013/Goettingen_03.png"
"2013_Goettingen";"static/image/image/2013/Goettingen_04.png"
"2013_Goettingen";"static/image/image/2013/Goettingen_05.png"
"2013_Greensboro-Austin";"static/image/image/2013/Greensboro-Austin_01.png"
"2013_Greensboro-Austin";"static/image/image/2013/Greensboro-Austin_02.png"
"2013_Greensboro-Austin";"static/image/image/2013/Greensboro-Austin_03.png"
"2013_Greensboro-Austin";"static/image/image/2013/Greensboro-Austin_04.png"
"2013_Greensboro-Austin";"static/image/image/2013/Greensboro-Austin_05.png"
"2013_Grenoble-EMSE-LSU";"static/image/image/2013/Grenoble-EMSE-LSU_01.png"
"2013_Grenoble-EMSE-LSU";"static/image/image/2013/Grenoble-EMSE-LSU_02.png"
"2013_Grenoble-EMSE-LSU";"static/image/image/2013/Grenoble-EMSE-LSU_03.png"
"2013_Grenoble-EMSE-LSU";"static/image/image/2013/Grenoble-EMSE-LSU_04.png"
"2013_Grenoble-EMSE-LSU";"static/image/image/2013/Grenoble-EMSE-LSU_05.png"
"2013_Groningen";"static/image/image/2013/Groningen_01.png"
"2013_Groningen";"static/image/image/2013/Groningen_02.png"
"2013_Groningen";"static/image/image/2013/Groningen_03.png"
"2013_Groningen";"static/image/image/2013/Groningen_04.png"
"2013_Groningen";"static/image/image/2013/Groningen_05.png"
"2013_Heidelberg";"static/image/image/2013/Heidelberg_01.png"
"2013_Heidelberg";"static/image/image/2013/Heidelberg_02.png"
"2013_Heidelberg";"static/image/image/2013/Heidelberg_03.png"
"2013_Heidelberg";"static/image/image/2013/Heidelberg_04.png"
"2013_Heidelberg";"static/image/image/2013/Heidelberg_05.png"
"2013_HIT-Harbin";"static/image/image/2013/HIT-Harbin_01.png"
"2013_HIT-Harbin";"static/image/image/2013/HIT-Harbin_02.png"
"2013_HIT-Harbin";"static/image/image/2013/HIT-Harbin_03.png"
"2013_HIT-Harbin";"static/image/image/2013/HIT-Harbin_04.png"
"2013_HIT-Harbin";"static/image/image/2013/HIT-Harbin_05.png"
"2013_HokkaidoU_Japan";"static/image/image/2013/HokkaidoU_Japan_01.png"
"2013_HokkaidoU_Japan";"static/image/image/2013/HokkaidoU_Japan_02.png"
"2013_HokkaidoU_Japan";"static/image/image/2013/HokkaidoU_Japan_03.png"
"2013_HokkaidoU_Japan";"static/image/image/2013/HokkaidoU_Japan_04.png"
"2013_HokkaidoU_Japan";"static/image/image/2013/HokkaidoU_Japan_05.png"
"2013_Hong_Kong_CUHK";"static/image/image/2013/Hong_Kong_CUHK_01.png"
"2013_Hong_Kong_CUHK";"static/image/image/2013/Hong_Kong_CUHK_02.png"
"2013_Hong_Kong_CUHK";"static/image/image/2013/Hong_Kong_CUHK_03.png"
"2013_Hong_Kong_CUHK";"static/image/image/2013/Hong_Kong_CUHK_04.png"
"2013_Hong_Kong_CUHK";"static/image/image/2013/Hong_Kong_CUHK_05.png"
"2013_Hong_Kong_HKU";"static/image/image/2013/Hong_Kong_HKU_01.png"
